date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Sat Sep 08 2018, Expert Engineer,Ankara,Former Employee ,Expert engineer,0,"Salary, many different projects, well-qualified personnel, elite brand
","Long working hours, difficult promotion among the best engineers in Turkey
Helpfu",,4.0,3.0,5.0,4.0,4.0,5.0,Recommends,Positive Outlook,Approves of CEO
Tue Aug 14 2018,Anonymous,,Former Employee ,Systems Engineer,0,"Good work-life balance and culture.
","Ineffective performance assessment and inflexible career opportunties.
Helpfu",,4.0,5.0,5.0,1.0,4.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Aug 08 2018,Anonymous,,Current Employee ,"Good pay, well organized",0,"Good pay, friendly people, health insurance
","Mandatory overtime, location, crowded environment, noise
Advice to Management
Find the right person for the right job
Helpfu","Find the right person for the right job
Helpfu",4.0,3.0,2.0,4.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Sun Aug 05 2018, Systems Design Engineer,Ankara,Current Employee ,System Design Engineer and Software Engineer,0,"Salary, working hours, service, food
","Low wage increase, conservative, annual leave
Helpfu",,4.0,4.0,3.0,5.0,4.0,4.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Aug 02 2018, Systems Engineer,Ankara,Current Employee ,System Engineer responsible for design and development of defense-related electronic systems (self-protection systems).,0,"I work here because I believe I can improve myself
","incompatibility of management and work structure
Advice to Management
I believe that it can be managed more efficiently and motivously
Helpfu","I believe that it can be managed more efficiently and motivously
Helpfu",4.0,3.0,3.0,4.0,3.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Jul 13 2018,Anonymous,,Current Employee ,Not bad,0,"They support academic life , good salary
","Too much work, no social life
Helpfu",,4.0,2.0,4.0,3.0,3.0,4.0,Recommends,Positive Outlook,
Fri Jul 13 2018, Embedded Software Engineer Asc,Ankara,Current Employee ,Embedded Software Engineer,0,"Above average salary, highly flexible
","Vast Company, Project Management, Resource Management are problematic. Affected from the current political situation
Helpfu",,4.0,5.0,4.0,1.0,4.0,2.0,Recommends,Positive Outlook,
Sun Jul 22 2018, Software Test Engineer,,Current Employee ,"Good work for juniors, not that good for seniors",0,"Salary is above average, flexible working hours, if you have good manager you will be very relax in working environment (no stress, etc.)
","Bad food, bad overall management in terms of promotion , tons of money waisted on unnecessary things. Have some practices demotivates people
Advice to Management
Adjust performance reviews, listen to employees, don't be afraid of change regarding personnel not budget
Helpfu","Adjust performance reviews, listen to employees, don't be afraid of change regarding personnel not budget
Helpfu",3.0,2.0,2.0,3.0,4.0,1.0,Recommends,Neutral Outlook,No opinion of CEO
Sun Jun 17 2018,Anonymous,,Former Employee ,Vacation and healthcare were great,0,"Macunköy location is very good. You don't pay for lunch and transportation.
","Ankara is very big but boring city. You need to discover beautiful cities around Ankara
Helpfu",,4.0,5.0,5.0,5.0,5.0,4.0,Recommends,Neutral Outlook,Disapproves of CEO
Thu Jun 28 2018,N/A,, ,Design Engineer,0,"Good salary, easy transportation, health care, small fitness center etc.
","Some organizational uncertainties and inconsistancies
Helpfu",,3.0,2.0,2.0,3.0,3.0,4.0,No opinion of CEO,,
Wed Jun 13 2018,Anonymous,,Current Employee ,Technical Lead,0,"Competitive salary
Research and development oriented
Social and health-care benefits
","Ambigious carreer path
Tight deadlines
Subjective performance evaluation
Advice to Management
No advice for the time being
Helpfu","No advice for the time being
Helpfu",4.0,4.0,5.0,3.0,5.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Jun 06 2018,Anonymous,,Current Employee ,Software Engineer,0,"Corporate firm and working in defense industry
","High formal environment for employees
Helpfu",,4.0,,,,,,,,
Wed Jun 06 2018,Anonymous,,Current Employee ,Engineer,0,"Salary, good facilities, health insurance, transportation and lunch services
","HR department is not helpful, if you have good references everybody behaves you good regardless of your performance (and also you get higher scores on personnel evaluation)
Helpfu",,4.0,5.0,3.0,3.0,4.0,2.0,Recommends,,No opinion of CEO
Sat Jun 02 2018,Anonymous,,Current Employee ,Senior Project Engineer,0,"I want to do my best
","Too much prosedure for job
Advice to Management
Be a leader
Helpfu","Be a leader
Helpfu",5.0,3.0,2.0,5.0,4.0,2.0,Recommends,Positive Outlook,
Wed Jun 13 2018,Anonymous,,Former Employee ,overall good,0,"Great oppurtunities in terms of self development
","Slackers in workplace and sometimes unreasonable expectations from management
Helpfu",,3.0,3.0,3.0,2.0,4.0,2.0,Recommends,Neutral Outlook,Approves of CEO
Mon May 28 2018,N/A,, ,Company in defense technologies.,0,"A chance to improve in a big scale company.
","Facility Far from city center
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,,,
Wed May 23 2018,Anonymous,Ankara,Current Employee ,Software development,0,"Good engineering environment, learn a lot of staff
","Too many diverse projects to work on
Helpfu",,5.0,3.0,3.0,4.0,3.0,2.0,Recommends,,
Wed May 23 2018, Senior Project Engineer,Ankara,Current Employee ,Big R&D Company,0,"High technology work, qualified team, good environment
","Overload working, not fair performance evaluation system
Advice to Management
Nothing new to say that the management is not aware
Helpfu","Nothing new to say that the management is not aware
Helpfu",4.0,2.0,3.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Sun May 20 2018,Anonymous,,Current Employee ,One of the best places to work in Turkey for an Electronics Engineer,0,"- Job security
- Good work-life balance
","- No clear career path
- Exceptional work may not be recognized
- Highly variant experience depending on which team you work in
Helpfu",,4.0,5.0,5.0,3.0,5.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed May 23 2018, Senior Systems Engineer,Ankara,Current Employee ,Senior Systems Engineer,0,"big company with big projects
","Though people to work with
Helpfu",,2.0,3.0,1.0,2.0,2.0,3.0,,,
Thu May 03 2018, Senior Software Engineer,Ankara,Current Employee ,Best option in defense industry of Turkey,0,"Good salary
Confortable working environment
Shuttle
Good Lunch
","Bad place for self improvement
Became more and more government oriented each day
Advice to Management
Choosing CEO and CTO same person is a bad idea...
Helpfu","Choosing CEO and CTO same person is a bad idea...
Helpfu",4.0,4.0,5.0,1.0,5.0,2.0,Recommends,Positive Outlook,No opinion of CEO
Sat May 12 2018, Uzman Muhendis,Ankara,Former Employee ,A fair alternative in Ankara,0,"You can work with advanced tools and the newest ICs on the market
","Promotions dont depend on how hard you work. It depends on the time only. Your hard work will not be appreciated.
Helpfu",,3.0,3.0,2.0,4.0,5.0,2.0,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Mon Mar 26 2018,Anonymous,Ankara,Current Employee ,After 4 years of experience,2,"There are not any other companies that engineers can really design something in Turkey.
","Politic's preassures should stay out of the door. Engineers need a healty enviroment to design and improve the quality. If it continues like this, more and more people will leave the company.
Advice to Management
Overworking is not everything. People need social life, too. Managers do not know how to motivate engineers.
Helpful (2","Overworking is not everything. People need social life, too. Managers do not know how to motivate engineers.
",4.0,2.0,3.0,4.0,4.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Tue Mar 27 2018,Anonymous,,Current Employee ,Business Development Engineer,0,"Corporate firm, comparingly high salary
","Mostly surrounded by old mental people
Helpfu",,4.0,,,,,,,,
Tue Feb 27 2018,Anonymous,Ankara,Current Employee ,Work in Aselsan,0,"Colloborative environment, friendly coworkers, R&D opportunity, good work&life balance
","You can always do the similar jobs, all of the projects is very long-termed.
Helpfu",,4.0,4.0,3.0,3.0,4.0,3.0,Recommends,,No opinion of CEO
Mon Mar 05 2018,Anonymous,,Former Employee ,Nice place for beginner engineers,0,"high salary when compared to the other players of the sector
variety of high-tech projects you can work on
free lunch and shuttle services
health insurance packages
","few side benefits
few training and personal development opportunities
may be forgotten in a desk for years or may work 60 hours a week
Advice to Management
do a performance review, don't walk around it.
Helpfu","do a performance review, don't walk around it.
Helpfu",3.0,,,,,,,,
Mon Feb 05 2018,Anonymous,,Current Employee ,Very good for turkish standards,0,"Good pay, flexible working hours, launch and transportation by company
","Carrier path and project Management
Advice to Management
Dont change carrier path progression to the worse
Helpfu","Dont change carrier path progression to the worse
Helpfu",4.0,3.0,4.0,4.0,5.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Thu Jan 25 2018, Expert Systems Engineer,Ankara,Former Employee ,Great Company to Contribute to the Nation,0,"If you are a Turkish national and enthusiastic to contribute to the growing defense industry of the Turkish nation, Aselsan is a great company to work for. You will benefit from significant funds to develop new products and you might as well be staffed on projects outside the nation - potentially in the Middle East Region.
","While there are some opportunities outside Turkey, Aselsan's biggest customer is the Turkish army. As such, if you are looking for an international career, you should consider other firms - potentially outside defense industry and Turkey.
Advice to Management
Humble advise - the management should establish a culture where employees can more actively contribute to the decision making process with more empowerment. In the firm, upward delegation is the norm and this is demotivating some highly qualified employees of the firm.
Helpfu","Humble advise - the management should establish a culture where employees can more actively contribute to the decision making process with more empowerment. In the firm, upward delegation is the norm and this is demotivating some highly qualified employees of the firm.
Helpfu",5.0,,,,,,Recommends,Positive Outlook,Approves of CEO
Mon Dec 25 2017,N/A,, ,Good Company!,0,"-Friendly work environment
-Flexible working hours
","-Sometimes they don't value the new ideas of their employees
Helpfu",,4.0,4.0,4.0,4.0,3.0,4.0,,,
Fri Dec 08 2017, Engineer,Ankara,Former Employee ,one of the best places to work as an engineer in Turkey,0,"excellent working conditions, place to be
","not having clearly defined career paths
Helpfu",,4.0,4.0,4.0,4.0,2.0,3.0,,,
Mon Nov 13 2017,Anonymous,,Current Employee ,Senior RF Engineer,0,"Competitive salary
Flexible working hours
Great health insurance
Lots of talented enginers that will guide you
","Poor management side
Extremely short project time
Lots of pressure as the project comes to end
Helpfu",,4.0,3.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Thu Nov 02 2017,N/A,, ,Expert Engineer,1,"Improving hands-on engineering skills
Young and talented workforce
","Strong hierarchy and limited career options
Advice to Management
360 degree performance evaluation for all levels
Helpful (1","360 degree performance evaluation for all levels
",4.0,4.0,3.0,2.0,4.0,3.0,Recommends,Negative Outlook,No opinion of CEO
Fri Nov 17 2017, Project Manager,,Current Employee ,"Best in Turkey, but worst managers",1,"very good company for the youngs. Can learn lots of things about R&D. good salary with respect to Turkish avarage. Good working environment.
","Worst managers. They are assigned not with experience or loyalty. They dont know the work, or dont know how to manage the staff they have. For seniors it can be hell. You have a manager, director, head of business line and head of sector as managers that you are directly in contact with. So you dont know whom to report.
Advice to Management
Stop such assignments. You spoiled everything in 2014.
Helpful (1","Stop such assignments. You spoiled everything in 2014.
",3.0,2.0,3.0,2.0,3.0,1.0,,,
Fri Nov 03 2017, Design Engineer,Ankara,Former Employee ,Design Engineer,0,"Nice environment, good collaboration, higher than average salaries, nice research environment, support for graduate education.
","Lack of clear future business plans. Lack of good performance management.
Advice to Management
Better monitoring of productivity, performance of employees and clear business-technology plans for future.
Helpfu","Better monitoring of productivity, performance of employees and clear business-technology plans for future.
Helpfu",4.0,4.0,5.0,4.0,3.0,3.0,Recommends,Neutral Outlook,Disapproves of CEO
Sun Oct 15 2017, Senior Software Engineer,Ankara,Current Employee ,"Benefits: Good, Satisfaction: Bad",1,"Well payment
Good Organizational Structure
Health Insurance,
Bus Services
Free Lunch
","Ignorant Managers & Team Leaders
Paperwork
Lunch is not very good
Helpful (1",,4.0,4.0,3.0,3.0,5.0,2.0,Doesn't Recommend,Negative Outlook,
Thu Oct 05 2017, Design Engineer,,Former Employee ,Good Work Experience,1,"- The highest technology in Turkey
- Supporting educational activities
- Peaceful working environment
- Good start with high salary respect to beginner situation
- Kindergarten 
- Relax work-time
","- Far from city center
- Recurring job
- Monotonous/Static work experience
- Salary decrease in future career plan
Advice to Management
- Reduce stress on employees with using social skills
- Create career opportunities
Helpful (1","- Reduce stress on employees with using social skills
- Create career opportunities
",4.0,5.0,3.0,3.0,4.0,3.0,Recommends,Positive Outlook,
Sun Oct 15 2017, RF,Ankara,Former Employee ,Review,1,"Good additional benefits for employees
","Stagnated work environment, few challenges
Helpful (1",,3.0,,,,,,,,
Mon Sep 25 2017,Anonymous,,Former Employee ,Good work life balance,0,"One of the best engineering companies in Turkey to work for.
","New plant is a bit far away from the city center and work hours begin earlier than regular working hours.
Helpfu",,3.0,4.0,4.0,4.0,3.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Sep 18 2017,Anonymous,,Current Employee ,Good for a newbie,0,"New stuff to work on
","salary, out of town, benefits
Helpfu",,3.0,3.0,3.0,3.0,3.0,3.0,No opinion of CEO,,
Mon Aug 28 2017, Systems Engineer,Ankara,Current Employee ,Systems Engineer,0,"- Competitive salary
- Friendly environment
- Good-designed future career path
","- Pretty inefficient management
- Unnecessary overtime
- Insufficient social opportunities just because of its location (Ankara)
Helpfu",,4.0,2.0,3.0,5.0,5.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Aug 16 2017, Senior Software Engineer,"Akyurt, Ankara",Current Employee ,Good place,1,"good salary, flexible working hours, not much pressure on employees
","human relationships are awful. full of unrespectful people.
Helpful (1",,4.0,4.0,2.0,3.0,4.0,2.0,Recommends,,
Mon Jul 31 2017,Anonymous,,Current Employee ,good,0,"service, health insurance,salary,chance to improve yourself
","no opportunity for career. meals are not good
Helpfu",,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO
Sat Jul 29 2017, Technical Team Leader,,Current Employee ,Aselsan,0,"Pioneer engineering with no worries of political pressure, brilliant collagues, working for motherland with pride, high salaries.
","Establishment far from city center.
Helpfu",,5.0,4.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,
Wed Jul 19 2017, Expert Engineer,Ankara,Current Employee ,"Good money, little careeer",0,"Provides significantly more than nation average with normal working hours. Vacations are also good, you can use 2-3 weeks a year
","Career path is limited and self improvement is highly improbable. People are not given individual importance , but considered replacable units.
Advice to Management
Give importance to individuals also, not see them replacable units
Helpfu","Give importance to individuals also, not see them replacable units
Helpfu",4.0,5.0,4.0,2.0,5.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Fri Jul 14 2017,Anonymous,,Former Employee ,project management,0,"chance to work in various and high tech system development projects
","being a big company, you may find it cumbersome and too bureaucratic, especially when it comes to changing the way to do business
Helpfu",,4.0,,,,,,,,
Wed Jul 26 2017,Anonymous,,Current Employee ,Mediocre,0,"Salary is higher compared to others. Health insurance
","Promotion never happens 
Rise on salary is not compatible with the real economy changes yearly 
Very high resistance to work and take initiatives 
You want to race in a triathlon however there are a lot of issues that put weight on you, brake you, prevent you from doing so
Advice to Management
Do not get affected from politics that much. Decide whether the company is pure bureaucratics or technical. Take better care of your R&D engineers
Helpfu","Do not get affected from politics that much. Decide whether the company is pure bureaucratics or technical. Take better care of your R&D engineers
Helpfu",3.0,2.0,2.0,2.0,3.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Tue Jul 18 2017, Senior Systems Engineer,Ankara,Current Employee ,"good projects, bad personnel",0,"good salary and benefits, good projects
","not cooperative teams, not innovative, limited personal development
Helpfu",,2.0,3.0,1.0,2.0,4.0,1.0,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sun Jul 02 2017, Senior Software Engineer,Ankara,Former Employee ,One of the top R&D focused company,0,"- Flexible work hours
- Smart people to work with
- R&D focused products
- Competitive salary
- Different carrier options
- Solid job security
- Private health insurance plans
- Gym at side
- Paid transportation
- Paid launch
","- Less benefit options (no company car, phone before director positions)
- Offered personal and technical training s are insufficient
Advice to Management
- Continue to focus on R&D
- Try to make activities to make more innovative environment (personals at lower positions have a lot of innovative ideas but they are being lost while going to upper management)
Helpfu","- Continue to focus on R&D
- Try to make activities to make more innovative environment (personals at lower positions have a lot of innovative ideas but they are being lost while going to upper management)
Helpfu",5.0,4.0,5.0,5.0,5.0,4.0,Recommends,Neutral Outlook,Approves of CEO
Mon Jun 19 2017,Anonymous,,Current Employee ,Radar System Engineer,0,"Big company, Good Work/ Life balance
","Slow promotion, far from city centre
Helpfu",,5.0,4.0,3.0,4.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Mon May 29 2017, Lead Systems Engineer,Ankara,Current Employee ,Lead Systems Engineer,3,"Rock-solid job security, fair salary ranges
","Thick bureaucracy, very high inertia, slow moving, low chance of career advancement, very bad performance evaluation system, hostile environment for high performers
Advice to Management
Get a better performance evaluation system. Upper management should talk to technical people more frequently.
Helpful (3","Get a better performance evaluation system. Upper management should talk to technical people more frequently.
",3.0,4.0,2.0,1.0,3.0,1.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Sun May 28 2017,Anonymous,Ankara,Current Employee ,Nice choice for Electronics Engineers in Ankara,3,"Salaries are above the average compared to other high-tech companies in Ankara, free lunch, free transportation and free medical insurance are offered
","Performance evaluation system is getting worse, career path is not satisfying, HR system could not meet the needs of such a big company
Helpful (3",,3.0,3.0,3.0,2.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Fri May 05 2017, Engineer,Ankara,Former Employee ,Engineer,0,"salary, working hours, people, management
","place, buildings, management of interdisciplinary works
Advice to Management
management of interdisciplinary works
Helpfu","management of interdisciplinary works
Helpfu",4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Mon Apr 17 2017, Senior Expert Engineer,Ankara,Former Employee ,Senior Expert Engineer,0,"You can earn really enough miney with respect to Ankara conditions.
","Career opportunities are limited. There is a strict hierqrchical rules.
Helpfu",,4.0,5.0,4.0,3.0,4.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Apr 05 2017, Digital Design Engineer,Ankara,Current Employee ,Digital Design Engineer/FPGA Designer,0,"Aselsan is the company, I have the opportunity to do what I do best in Turkey.
","There is no other opportunity in Turkey.
Helpfu",,4.0,4.0,5.0,3.0,4.0,4.0,Recommends,Positive Outlook,No opinion of CEO
Sun Mar 12 2017,Anonymous,,Current Employee ,"If you don't wanna improve yourself, perfect place...",1,"High salary when compared to other firms in Turkey
","Too much pressure on employers
Helpful (1",,4.0,3.0,3.0,3.0,4.0,3.0,,,
Tue Mar 07 2017,N/A,Ankara,Lead Engineer in Ankara,Better than worse,2,"Salary and bonus every three months are very good. In addition unless you have done something unethical there is no way to be dismissed from the job.
","The management is the worst I have seen. Even small startups are better managed. Personal relations with the managers are way more important than the performances.
Helpful (2",,3.0,2.0,2.0,3.0,4.0,1.0,Doesn't Recommend,Negative Outlook,Approves of CEO
Sun Feb 26 2017, Software Engineer,Ankara,Current Employee ,nice place to work,0,"good conditions, good salary, company culture is good
","work-life balanace is bad, the distance is long.
Helpfu",,3.0,2.0,3.0,3.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Sat Feb 11 2017, Manager,Ankara,Current Employee ,Top electronics company in Turkey,0,"Challenging application of technology on products. Good place to develop engineering skills.
","The country it is based on.
Helpfu",,4.0,3.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 25 2017, Design Engineer,Ankara,Current Employee ,best in most of the cases,0,"The projects are challenging. The company culture is friendly.
","The internal evaluation process is far behind the other tech companies.
Advice to Management
It will be useful to take a professional help for employee evaluation and grow up the human resources for this purpose.
Helpfu","It will be useful to take a professional help for employee evaluation and grow up the human resources for this purpose.
Helpfu",4.0,4.0,4.0,4.0,4.0,4.0,Recommends,Positive Outlook,
Sat Jan 14 2017, Lead Hardware Design Engineer,Ankara,Current Employee ,Senior Hardware Design Engineer,0,"smart people, compatitive salary and benefits, well known respectable company
","unorganised, life-work balance is not good
Advice to Management
be better organised
Helpfu","be better organised
Helpfu",4.0,2.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,Approves of CEO
Fri Jan 13 2017,Anonymous,Ankara,Former Employee ,Retired,0,"free transportation, free lunch, flexible time, good salary
","stressed time depended projects, extra work but not extra slary.
Helpfu",,5.0,5.0,5.0,4.0,5.0,4.0,Recommends,Positive Outlook,Approves of CEO
Wed Jan 25 2017, Leader,Ankara,Current Employee ,Not so Good as Before,0,"Ends at 4.30 pm, travelling, lunch, not so stressful
","Starts at 7.30 am, no chance to improve yourself, hierarchy, long projects, human resources very bad
Advice to Management
Improve human resources
Helpfu","Improve human resources
Helpfu",3.0,4.0,3.0,3.0,3.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Sat Jan 21 2017,N/A,, ,Good place to work,0,"Good company to for research and development
","Working hours should be well planned.
Helpfu",,3.0,,,,,,,,
Sat Dec 31 2016, Systems Engineer,,Current Employee ,Good But Can Be Better,0,"salary, friendly working environment, qualified people, encourage employee to have MSc and PhD, good reputation on defense industry, flexible work time
","Working environment without from fresh air and sunlight , slow decision making process (due to big size of the company), feeling worthless (due to big size of the company)
Advice to Management
You have to enhance work environment and make employees to feel more valuable
Helpfu","You have to enhance work environment and make employees to feel more valuable
Helpfu",4.0,5.0,3.0,4.0,4.0,4.0,Recommends,,
Mon Jan 09 2017,N/A,İncek, in İncek,Intern Engineer,0,"good place for engineers. good managers
","too crowded. too much intern
Helpfu",,3.0,,,,,,,,
Sat Dec 24 2016, Senior Design Engineer,Ankara,Current Employee ,Good company in Turkey standards,0,"Working with well educated people.
Comfortable working environment.
Transportation to and from work are free.
Average salaries compared to other companies
","No extra payment for overtime work.
Rather far from city center.
No rutine health checks
Rather limited sports facilities
Meals not so good.
Advice to Management
Improve work life balance for employees
Helpfu","Improve work life balance for employees
Helpfu",4.0,3.0,3.0,3.0,3.0,2.0,Recommends,Neutral Outlook,No opinion of CEO
Wed Dec 21 2016, Senior Hardware Engineer,,Current Employee ,review,0,"friendly colleagues
diverse engineering fields
good working environment
","unrealistic project planning
career growth is limited
Helpfu",,3.0,2.0,4.0,3.0,4.0,2.0,,,
Sun Dec 04 2016,Anonymous,,Former Employee ,National R&D,0,"Big, innovative, visionary, kindergarden for mothers, healtinsurance
","frequent reorganisations and changes in payment system
Helpfu",,4.0,,,,,,,,
Wed Nov 23 2016,Anonymous,,Current Employee ,Senior system engineer,0,"high technology projects, good salary
","Bad career planning and bad high level management
Helpfu",,4.0,3.0,2.0,3.0,3.0,1.0,,,
Mon Nov 07 2016, Expert Engineer,"Akyurt, Ankara",Former Employee ,"I learned great stuff for a while. However, political problems affected it . It is managed very unprofessional nowadays.",0,"Best and greatest engineering company in Turkey regarding the benefits.
","Political moping and pressure. Flexible hours are allowed by showing favoritism
Advice to Management
You should not manage the company like it belongs to your father. Be professional, and honest!
Helpfu","You should not manage the company like it belongs to your father. Be professional, and honest!
Helpfu",3.0,3.0,3.0,4.0,3.0,2.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
Thu Oct 13 2016,N/A,, ,Senior Lead Eng.,0,"very good working environment when colleagues are concerned
","no downside about the company
Advice to Management
no advice for the management
Helpfu","no advice for the management
Helpfu",4.0,2.0,5.0,3.0,4.0,1.0,Recommends,Positive Outlook,Approves of CEO
Sun Oct 02 2016, Systems Integration Engineer,"Tuzla, Istanbul",Current Employee ,Leading and Financially Biggest Defence Industry Company: ASELSAN,1,"1- Turkey's leading defence industry company
2- Significantly better wage policies compared to Turkey's average.
3-One of the most reputable companies to get involved in.
4-Always hires most qualified employees
5-In the first 100 prestigious defence industry company all around the world. (ranked 62th at Defence News in 2016)
6-Closely linked to Turkish Armed Forces, pursuing most important projects for Turkish Army
7-Huge reputation around Middle East Countries.
","1- Over-bureaucracy within all company internal processes
2-Lack of practical Human Resources policies
3-Lack of competitive environment
Helpful (1",,4.0,4.0,5.0,3.0,4.0,3.0,Recommends,Positive Outlook,
Wed Oct 12 2016, Design Engineer,Ankara,Current Employee ,"No work/life balance, too much stress",0,"Above average salary, transportation, lunch, flexible work hours for engineers, medical insurance, OK to work and study (masters/phd), good for new grads.
","Too much stress, too tight deadlines, too much projects, no work-life balance, too much overtime, hard to get promotion (mostly based on length of employment), poor perf reviews, teams dont cooperate, team leads with high ego compete with each other, no opportunity to grow/learn new techs.
Advice to Management
Have projects/work more organized, encourage cooperation of teams. Several design teams are working on similar projects without any cooperation.
Helpfu","Have projects/work more organized, encourage cooperation of teams. Several design teams are working on similar projects without any cooperation.
Helpfu",2.0,1.0,1.0,4.0,4.0,1.0,Doesn't Recommend,Positive Outlook,No opinion of CEO
Tue Sep 27 2016,N/A,Ankara,Lead Design Engineer in Ankara,engineer,0,"dealing with cutting edge technological problems
","not agile, responding to technological changes slowly, does not provide any official traning
Advice to Management
should be more ambitious and motivating
Helpfu","should be more ambitious and motivating
Helpfu",4.0,3.0,3.0,3.0,4.0,3.0,,,
Sun Sep 25 2016,N/A,, ,System engineer,0,"The best company in electronics
","Just looking your CPGA grade
Helpfu",,5.0,5.0,5.0,4.0,4.0,4.0,Recommends,,Approves of CEO
Mon Oct 03 2016, Senior Software Engineer,Macunköy,Current Employee ,"Good salary, bad management",0,"In aselsan you will probably have a good salary, and in some departments, you can expect research and development activities to some degree.
","Managers expect you to work more and more, also overwork. The only parameter for ranking up is if you are good with your manager and you do overwork too much.
Advice to Management
Listen to your employees. Do not force them for overwork. Please consider that they have some personal lives. Thats it.
Helpfu","Listen to your employees. Do not force them for overwork. Please consider that they have some personal lives. Thats it.
Helpfu",3.0,3.0,4.0,3.0,3.0,2.0,,,
Tue Aug 23 2016,Anonymous,,Current Employee ,software engineer,0,"decent job
fair salary
company culture
relationships of team
","slow promotions
bureaucracy
same type of work tasks
Helpfu",,4.0,,,,,,,,
Tue Aug 16 2016,Anonymous,,Current Employee ,"Competitive Salary, good teammates",0,"Great working environment with very challenging and smart people around you. The salary is very competitive considered to relative fields.
","Some of the campuses are very far from the city. Some jobs require dealing with a lot of documentation due to company policy.
Advice to Management
The management could use more innovative approach towards some lower ranked working staff. Otherwise everything is already fine with the current state of the company.
Helpfu","The management could use more innovative approach towards some lower ranked working staff. Otherwise everything is already fine with the current state of the company.
Helpfu",4.0,4.0,4.0,4.0,4.0,3.0,Recommends,Positive Outlook,No opinion of CEO
Mon Aug 15 2016, Expert Engineer,Ankara,Current Employee ,Test and analysis engineer,0,"Broad spectrum of work, always learning new things. Work is challenging most of the time. Equipment and software is up to date.
","No time or oppurtunity to specialize at a certain topic deeply. Work is not appreciated enough. Passing of knowledge and experience is not common.
Helpfu",,3.0,2.0,2.0,3.0,3.0,2.0,Doesn't Recommend,Negative Outlook,No opinion of CEO
Fri Jul 29 2016,N/A,Ankara,Senior Software Engineer in Ankara,Software Engineer,0,"Good salary, flexible working hours, long-term contract
","Lots of paperwork, incompetent management
Helpfu",,4.0,,,,,,Recommends,,
Thu Jul 21 2016,N/A,Ankara,Intern in Ankara,ASELSAN is great.,0,"Working conditions are the best for newly graduated engineers. ASELSAN is a great company on defense industry.
","Promotion and progress procedure is too slow.
Helpfu",,4.0,5.0,3.0,3.0,4.0,3.0,Recommends,Neutral Outlook,No opinion of CEO
Thu Jun 23 2016,Anonymous,,Former Employee ,Review,1,"Best salary, best additional opportunities, best campus
","No performance based upgrading, deep dive experience, low diversity of professional careers
Helpful (1",,4.0,5.0,5.0,3.0,5.0,4.0,,,
Thu Jun 30 2016, Senior Software Engineer,Ankara,Current Employee ,I'm a senior software engineer. It's been more than 12 years at this company.,0,"It's maybe the best company to work for in this city. They will not fire you because of your performance. Maybe the best salary in Ankara for the first 10 year. Very good lunch meal. It starts early in the morning and it finishes early in the afternoon.
","Not enough education opportunities. No professional planning. Plans are always done again. Everything is postponed. Some people have high egos they ruin the team work. Managers do nothing for this.
Advice to Management
The managers don't appreciate. No fair evaluation of performance. When they define a work they don't know the duration it will take.
Helpfu","The managers don't appreciate. No fair evaluation of performance. When they define a work they don't know the duration it will take.
Helpfu",3.0,4.0,2.0,2.0,4.0,3.0,Doesn't Recommend,Neutral Outlook,No opinion of CEO
